soil_ph,soil_moisture,temp_c,rainfall_mm,nitrogen,phosphorus,potassium,organic_matter,previous_urea,crop_type,urea_level
6.260609974958405,16.03516182407136,13.78383314691043,103.74019887611901,46.224564020086774,46.130187854697894,353.30849100842624,5.4771854057547475,116.76544194169934,1,46.25552815320757
4.988152939379115,23.8821952331368,34.771562024439824,35.87293640244209,69.28812363022678,38.11060291570885,257.7513390450043,6.3797888787919215,117.56812017286317,2,41.59665564949513
6.480707640445081,32.67531076936372,24.64279758988837,194.13530908194883,23.155161729559033,29.585848444620023,94.48867180345839,3.4610546215869205,32.193122454426806,2,94.38734989191093
4.637554084460874,16.156337602622447,23.318681898102824,22.66070094549284,37.41449699879016,9.601168456817227,199.6396493758992,5.34535208072447,4.917386669986854,2,95.80517886103684
8.137281608315128,26.90619817529532,9.016910515422612,80.72020047231825,49.55119754932015,33.334282594625655,106.30110271978427,1.6295821480138935,84.6075941046455,3,121.76334227245786
5.535119926400068,36.00922118826655,35.10488926723022,147.57699696692123,32.895238069559284,31.168978297995352,295.1217611032993,7.49486075406859,54.11838031780125,2,60.33712221472193
7.150089137415928,26.55521158638066,30.29850061229693,140.91088560548906,34.19891632722144,30.123458522863324,315.6038470462824,3.3729410481575264,12.090341275149154,3,120.20129049477363
5.746844304357644,13.153581616377181,7.368392666500055,84.54572737878645,26.422773400166754,24.489293399412038,87.02878209547964,5.9714106648232885,84.90273827736513,3,87.78203688767444
6.580272084711243,5.854027354478831,29.774228403041903,69.30483359054365,45.13854533476288,26.43283019946378,227.14894844312553,0.6525581141163324,3.7409890934305468,2,115.61803086521732
6.686841117373119,35.45346058653254,24.02383760699261,79.52247571057411,68.04596224120928,16.722126355905203,335.118769609071,2.0389035717860526,104.42360285906905,1,67.18102666761477
5.239417822102109,5.74442937976355,7.860387101137238,52.85525263172786,16.122270240505028,25.965634632115158,377.6570645428488,4.153119082426835,16.638303493596446,2,122.25612297347202
8.378338511058235,35.614558543946984,21.040522453502977,41.06658774135996,74.75464310027532,9.877795283923913,229.7312533596195,7.086893507992599,15.277425449607001,0,57.10556089372995
7.600531293444458,23.51279969095242,21.964370049551643,96.607939511778,55.12701229985837,40.25871986801884,382.59772826399245,4.454413624630078,21.080675756230143,1,86.87368611321344
8.257995766256757,37.86736944795137,10.80210890571465,53.706751213521464,65.86185701440242,9.288847734935391,237.49113965961044,7.474028617204093,115.23196301904798,3,24.28975591475053
8.079309401710596,32.95741325207829,38.09943514500988,57.492332979450026,44.49525541040093,4.248314494473321,187.9666731099678,4.128476724370973,83.18032323046152,3,72.70036036011402
6.89159991524434,39.927693868666815,34.74913800182317,131.35121269491142,62.36133611392508,21.81230131785787,346.8710949935134,4.178368225519625,96.1645842556364,1,52.790598251904754
8.187496940092467,17.274913540809855,28.41578180651879,193.70746633997845,1.2960317871573768,32.915371975303096,222.54394866033118,1.3981009137539893,47.71619828793036,1,105.74194422458856
4.853970008207678,31.85159011258944,21.180344635021253,120.72744011187501,65.47043398236282,21.885841246677067,215.16587869758305,6.519921831141649,40.35752730059467,2,67.27434807137301
5.283931449676581,19.067581976323474,19.411793955457796,15.395893412993257,3.2111087268293215,13.83770659756543,221.6093712934399,2.3522405935029687,28.138080813980395,3,142.8978213143877
4.680909155642152,21.79564671063681,27.784071350283394,15.116722770813396,71.193070109029,27.908559194522038,346.3747506544109,7.247093670292363,57.67776339748907,0,45.68399108979486
5.801321323053058,26.96269121264295,24.090115429241692,190.2846441691132,79.35701977909146,17.350116770609997,341.17953959081825,7.331181652477971,66.21944802410022,2,36.703169479608015
6.0547091587579285,35.57869899652186,7.179558705865997,59.458158061466726,23.525396974142225,46.64338450633166,191.2319973540739,7.574825839056123,75.81298123833065,1,34.50265803051562
5.585396127095583,39.44292142197533,22.93759270696161,18.413397216495085,16.825484502863493,46.1322569801786,166.65495095468376,4.401728668273175,30.85422047984334,3,100.56031279188076
7.814950036607717,31.889569485258136,33.22412660314939,119.8089174300763,61.22906910864326,25.118590998604773,222.17480841369525,5.578203385877333,113.83848970835888,1,41.0578296930872
5.927013306774358,19.621837375856682,21.073395715893533,124.72975565805322,20.242107273620256,16.394199700912925,250.47037840798816,6.338869100462476,20.3710197848563,1,79.7207247349415
5.623738038749523,19.747495079697458,6.818480214399394,129.70096402373764,69.24499065377628,36.85662069783196,133.41802371979895,1.482609639878492,115.87838097196948,1,74.5174866532906
6.670784332632994,30.815380555611203,32.51973697844116,53.48040557150826,8.227407372598137,1.835647174153332,327.88427965045673,5.0071789624812295,1.7827347009004546,2,80.09393381551087
5.063696899899051,13.357200101890582,12.047732374759104,3.022136842895007,10.07641571034866,23.738450302182564,220.26896800634802,0.7572342597748376,57.73508301802147,0,135.43411271653633
7.708787923016159,8.866593959598813,14.051729221081358,193.00307389089437,78.33212440804925,16.816169713516675,166.91594194698587,4.231745625415444,40.004140573987534,0,72.66191224139527
4.798202574719083,17.41177551742718,10.764722370130357,50.178609138220494,53.90711186160037,46.02679425512773,87.38734753739672,1.6613201121517056,53.89480967163009,3,134.43566179011748
8.44754774640207,15.053364707892861,16.557527270502412,135.2052576105095,67.75097795431623,0.6001513636341271,133.59580614126241,1.8719219447156352,68.47974947769468,1,72.10918518040219
7.58897907718663,15.370784215959652,31.486302699102225,141.3259739757419,25.946350188121443,27.640743785917454,382.2484101145943,3.2378567501945112,52.270698961525085,0,94.3835480672616
5.29486272613669,13.176271286746848,23.178505082637805,122.00148341589714,54.11869996164835,37.0331790533313,156.78489038683432,3.7432787503737726,49.78162203619139,1,76.00731923847701
4.52208846849441,6.473261637272666,12.17084459527494,62.581478842729645,47.53934618468777,24.250899376202064,109.10075127846235,5.173793183991404,87.92680984959678,3,83.84621526551084
7.761845713819337,5.625587715669483,35.72405273532143,54.21925075281315,48.25200960983576,4.270151508136083,211.23547707924763,1.0582131382888675,82.30515301037576,1,97.11416683083638
7.3274293753904685,39.570283640761104,35.78536492330352,119.53365654054062,54.60259676301773,48.62306950139511,157.48071017608703,4.277688209280835,99.99255384430174,0,57.389301816934584
7.416028672163949,19.97205968075518,35.47024487661024,173.2191267223383,46.02873385032788,25.900521568804898,62.30573759491796,1.8696884768982585,29.99507774873947,1,78.19929070552739
7.5850813867437825,18.451432650588856,13.357867398353875,189.34674578467911,34.324989544213274,30.70931221595057,163.10082604779603,4.804813812738065,73.14342117048763,0,66.32096649172624
4.796178606936362,28.787654894257443,20.793377046334584,21.181160880751527,22.073815550443747,11.830489135375366,240.438018378814,5.280534591958876,70.22337424714246,3,93.90563643488586
5.933862914177091,12.638886075277245,39.47463796493063,30.96572251954397,61.48650647305616,24.17490425534019,243.0993302069884,4.675319424146404,44.36853730472265,1,59.634567020380786
4.963476238100519,38.248641438257884,32.02043667084966,188.94725175661594,18.101794400254896,21.457474597916093,174.79562241191104,6.0372163285873075,58.32690502832171,0,65.87192679664616
7.9524137035023745,32.52207550454432,5.950859742894593,147.30704566695852,55.388344492353134,3.744792100099187,206.55596468841023,3.01706933180676,37.65385719668745,3,115.71223785249471
6.993192507310232,8.129385080929083,7.282160694117222,176.59876496595462,18.666625811946133,5.308017677373361,387.93127138216823,6.2382994372484815,17.02132771403822,1,84.90082862400129
5.823592099410597,19.615327152472492,21.237598188431647,40.52652682706863,50.02641359635631,41.873625980938726,182.07196703060907,3.7457531128114523,25.65614527952794,3,108.87531349279342
4.754233401144095,35.76914076467577,36.82270720515461,117.51717422188037,59.76626137032231,11.990997610329512,140.37938464099403,4.131383737419476,12.66163756814413,0,100.49324426214402
5.743929286862649,38.06562078019936,23.854562928344997,140.22791888349474,17.497111112523136,9.747913574931527,135.21346542336605,5.360765954458036,81.96834902281489,1,64.70419278194916
5.800733288106988,21.359052893745442,22.423437781200157,136.02237708939452,4.795464068904662,25.24557256250696,210.21761444644696,0.6376878799941796,79.28728717309818,1,96.72001371360683
7.418424713352256,26.46939862237477,8.69157949848207,81.63033817333962,10.477899439533926,38.437356568125644,315.83205205093043,5.404956660651862,114.07276458958474,1,49.2078124110967
7.050229885420853,10.846188113222633,27.987303665350293,3.0789783382616953,48.479757381682035,3.097325928949396,122.09586446596562,5.139388618040865,87.56140963766896,3,86.5121401519205
8.048850970305306,39.69090191479418,33.77361062100789,116.58521136085263,67.95571249805884,28.840395981912792,298.25364449926883,2.823853375649599,6.2455006507357735,3,105.9092443884446
6.388859700647798,13.10850954842052,18.31470026276468,50.62030783592175,3.5997456988339493,5.960522142028668,57.4024381722957,1.143457136746171,106.1094208714745,0,123.29519060533136
4.978376983753207,37.995612094729395,32.14641478238646,90.05084922857807,58.7321007233317,1.8230525412809229,196.6265422943811,1.1820158743478086,103.5210195534871,2,75.03986838020248
7.35297914889198,27.737632714732896,38.75668288652841,191.51620301676346,27.30549167600417,2.6371976081108697,321.5527728209754,7.424178102389214,53.19843849272384,1,51.45951045499169
7.54314019446759,26.27078782076007,12.131826069469119,79.80706352848695,38.2822695935618,41.70820541042207,168.556534521051,5.669594909193778,70.30356606335059,1,50.95927832827049
6.745108790277985,22.9440978855778,23.316537091815945,167.96032133288534,74.30876398764525,5.898624181403078,247.3079855058898,1.453269603280553,117.12939989670227,0,83.87814385696751
7.583868719818244,13.073443410121554,15.049828532960143,37.70812114985023,26.557720378867636,2.2575682206145977,121.74273148906877,3.1754237698167977,63.87652366177995,1,95.15746769224347
6.475182385457563,11.178481120192789,32.74990466618438,134.49209960500576,37.22695471515888,21.894994357145613,309.6983868941603,4.943622454261973,108.63861940513077,3,76.00072115783611
6.590931317527977,12.717017317456136,25.215767805840514,195.4013908877887,1.0945931808544884,42.19967359710124,68.29768614406586,6.766787788179865,9.964650937222373,3,91.88209617867064
6.210164073434198,11.52533917504891,27.210384614260633,20.378620174587358,6.527897600387069,13.120418824465096,348.3899257064251,0.827456965347564,22.926224245041944,1,108.50068833465129
4.60167650697638,32.28545657483637,32.92699558655629,1.6639884454384024,20.687327290782722,21.08563087629582,119.36873524758386,2.274748486025066,52.89059321295814,1,97.30374574010415
4.931565707973218,17.254384070835552,18.85896654318592,86.71655852652287,2.2281792656859523,1.9961266281875611,356.03931109791574,7.17311742721535,70.17081700047656,3,89.97245545182744
4.625716742746937,7.024493679718873,37.02815239424651,18.52509661027344,50.510026083860076,22.453925706743792,173.38523445518106,0.5687416263786236,97.94734222353603,1,86.6688513027906
7.045641645055122,38.918592054928396,23.6560103536149,149.67686993524626,34.111868544129806,28.880654031856682,302.9392510660703,2.0104932709541554,118.59145381718243,3,96.6627312652167
5.757423924305307,35.9325059737199,10.52841879923718,182.90973276971178,43.85161621824176,28.545352687607238,161.72885422516595,7.692681319797245,46.66217957689397,2,56.80624669301808
6.534282764658811,37.471329911832456,29.356469135908085,86.80419454175177,13.971774871706364,16.621334608718257,367.06908493212666,5.100513848916283,5.689876336810191,2,82.1763431637286
8.130265895704373,39.82177379262524,32.764147265338906,51.74232843108819,23.67456235492929,15.776659033156776,94.32299393143103,2.4625352497812987,96.14058039543897,1,71.69721795999668
5.4971689165955,11.086333722682056,16.086658697363433,86.88066380132196,53.10595798821801,5.331180946829894,112.48192624540954,1.0024332079688572,72.52568628993697,1,86.05823611966645
6.141531692142519,18.868470661593058,35.00127399495635,144.6895635700002,77.22421789043199,18.33991603231342,222.5605438055808,0.7114350533541662,23.8251430641842,1,84.41261435025586
7.522204554172195,31.538346649643195,36.71501391680182,1.8108323160741957,4.033341888176736,4.9747334436482324,78.67845366335115,2.3355880972769545,59.37941479457042,3,118.69512252010104
5.41519266196649,29.36072163188273,14.691657058223312,117.89079789693943,71.23074566842129,38.329797235602584,118.59306464561668,7.111143646916829,89.07722946404692,2,36.03818600867527
4.8079196393151715,10.386356721894927,39.42325154503277,122.65833697747581,46.150496104896675,48.31371488740929,380.31823377420505,3.6193524072313212,92.44941444823725,2,76.17707802135884
5.6590058116550725,33.55415937467163,9.924903481706544,127.5376493791871,45.113565340449895,48.503722833335345,391.7713814017605,5.902500268744948,59.95420943985144,0,74.24578088192365
5.144885149016018,12.855420014283123,12.07054839408715,48.404415996175445,40.02228281662083,43.25355496876969,181.69076526564768,7.387137765349683,36.625743615463094,0,44.21145436625165
8.218790609370291,12.833616518791807,11.447869373330914,142.81054467562535,5.551526872334671,30.039607466980954,373.1501073548775,3.5603034620211247,116.84910984461922,1,67.65857603257993
7.732481518257668,23.794104801269476,36.289639850275464,18.27829726635528,7.190148138892853,35.043284862194,240.6886364857011,1.9345802827804779,79.60351331477914,3,120.16010277612958
7.033615026041694,25.75289771945961,27.900239331373665,39.85406729336016,48.07296045272689,14.260290134020703,144.40986305581845,4.378384481426896,48.98850232155584,1,78.27472245232616
7.985842360750871,25.30301727432339,10.323649912779551,175.49400933089638,27.276685714844664,31.538521008631033,295.83955237820953,7.3106276529489085,33.65558690455829,2,56.27982247703723
7.714688307596457,8.202039308921421,20.411319642892217,147.74463014531327,73.38144532621445,22.78247747199387,280.6156323012,6.532808106032754,87.73235796042745,1,40.21020487698898
5.246280235544143,35.71113019206331,26.53543087744307,2.7491108022690502,32.52724298875778,24.100866988846626,396.1938616880567,0.9937238252236533,29.062013471252122,1,112.14094247591245
8.070235993959912,14.296001490604713,7.921242974628415,49.67525207396004,11.462516696211287,37.8888280187579,142.76655059324915,5.694296000581864,20.60519867684258,2,79.80030020983534
6.657368967662602,9.533022244898145,35.884572894256856,42.881296598632915,57.17750668016288,14.095917779862582,285.2208259316074,4.789231418442153,63.580066675448435,2,71.90793174864416
7.729760620656251,36.1061827954142,33.126123740453735,54.16126560739451,23.468273715280787,15.901980584725994,68.20831426030641,7.305973822598191,34.79848711729702,2,52.16879665036641
8.084365199693973,38.44780243804137,22.68223707518234,49.511954055977284,42.03762458847145,46.23208955643183,89.77611354385179,1.4186106263772293,75.4686173908338,2,85.83638615100499
5.7720138998874555,35.17446660429077,38.849431534070966,12.505259148569149,55.826622840413606,2.8112147425486125,51.37143123288264,4.5052708490349245,14.152640984908018,0,79.10127059416419
4.940207698110707,33.333062615370736,19.62163427462849,91.78810331936407,72.02112889616564,24.28171492066702,399.8112383708856,7.095970201339193,78.5929325480786,3,46.41010083027125
5.411740650167767,27.93346932236576,39.44386116627742,146.54669495723303,63.375295584134086,45.64004002039309,330.7957940016172,3.5751784005630727,33.995583359724264,3,119.42711835231188
6.208431154505025,24.280007971319876,28.377199958126948,121.34634494348728,54.10888542981793,30.51815039090785,325.3530551567393,4.114961882996504,0.029152132141527787,2,95.61846486435076
7.772059063689973,8.044536596899356,27.213494563887952,134.57433371961596,54.37065459161148,27.320353710606604,228.4041263508629,1.0284550825021872,15.232326920901166,3,143.5512112370772
7.942922333025374,19.295862457474456,10.808421335352474,16.22983570724783,75.67397152256692,12.487208961467761,155.023479016904,2.586077303366831,112.03384534021129,3,90.17037320408093
4.527808522124763,18.04409809543099,35.867471540662535,190.29814203535744,23.665927799722883,17.163774453222413,102.94249956193657,2.933799868767105,104.08255669384293,3,95.38835902668936
6.542989210310263,14.091382431611418,19.96213907722153,167.69836676860496,0.0889675356949926,42.602420790234646,149.63615859626228,7.588418365586652,28.033083844348422,3,96.36798700338939
6.169644012595116,30.319703979100474,10.678169202386776,161.01806369913254,21.756364751855894,27.960906588422908,181.58992767519868,2.620005204058693,93.40462854545895,2,99.17149943097476
5.388431241882921,22.355650727756977,5.4412631991515665,164.5967610083535,17.43131037013952,25.737109687838995,314.7085339431029,3.95651551452239,73.02859118087692,1,73.81855190661338
4.979461469334732,7.836617556767678,24.59144892734339,186.54210162655227,52.94676680911985,4.978985677001447,238.88162611610335,5.534783176732098,116.50856537398434,1,56.0252535403482
5.850460685614512,12.706412068243397,23.45898677429367,108.85079322273954,50.696927981242325,0.8014078227561561,77.11926929441894,1.7163752930590803,44.832679144087095,1,97.64724256778281
8.271638815650077,28.914056728085857,30.17737678292055,40.05640357352518,47.47691061637791,48.184259434352455,56.31015313561929,4.148317903564059,81.77527350206056,0,89.28079742349253
5.792811728083021,7.664580082160507,36.15903185562307,123.35672157050823,1.299475456756296,18.849308364342082,85.8162628369221,6.039042796069307,7.62428669087023,3,109.3728321867483
6.575162486973465,34.7922419917069,7.779230462506034,148.5762987335878,58.3022443560518,30.160653104975214,193.67454979408276,7.0014140977029955,47.549681617968716,2,44.05833101058644
7.312075835580711,22.330128445489102,30.60237716191268,147.58347867080508,25.88243299883932,3.9857536593642493,376.6175209671564,5.1969445599682,115.65811934258166,2,56.77040954063454
5.954518409517176,21.82053020643268,11.559418043415377,104.28980483337602,53.204479120530486,34.155714286152325,273.09086842322756,5.517901364877109,64.67770493401447,0,85.64088719316636
8.387128330883844,25.734272463083116,35.03619686050074,13.691743866715612,44.52627428017227,46.62833543529805,330.6390649564303,1.4471260443842673,34.54554040018135,2,85.26694989273366
8.349789179768445,33.86383380738022,33.66722298515796,74.22258768602556,27.418474034232574,28.783262649870984,213.231108076592,7.5933237293476035,14.432515575432824,1,36.32130507867446
5.507129183301457,17.173322276576755,23.927781424494054,184.15332169267145,10.76610136832862,6.305766118770528,176.583129118265,1.4943055811336177,84.42340082178364,0,121.34015776490544
6.488994023569542,28.730565339567224,29.858497951815902,116.8897819514852,7.553511812838476,29.086076373673837,87.94013045081795,6.310047028863488,77.38272521156722,2,62.66513876192591
5.703513239267078,24.800618739852688,16.002253961431194,107.66638865114268,66.52146664897788,38.31736065523262,356.57655776517174,2.486122413337391,44.87264563245296,0,99.35358658103401
5.6393619775098704,14.345989455929747,21.49087646264851,53.770702876438705,73.47180336652464,20.320826828700934,324.106010159766,7.501948577759387,114.11296222390011,0,44.8735424413174
4.647547789418131,35.752049522430525,33.757291419866505,73.68978398331578,51.983043741143966,43.99188739707339,108.8413341592038,5.899696545271096,2.664337558542038,2,68.07332834501484
6.938257335919587,32.90991075624248,21.074281901062488,179.06921783063385,8.27472918883867,32.434147667868224,229.29119735669119,6.153602847337767,36.446862195819094,1,53.48728059770746
6.510716092915446,28.045814213044892,17.52293928639046,133.29260950536715,32.162177351059256,44.962445914460126,220.5811827724357,2.142943797949125,110.52833835594977,2,101.63904915158363
4.705915004999957,34.77036051829847,22.297435653760495,157.47740535046657,58.31513600841258,31.17526556236686,268.782043440285,3.822799824763706,38.51225259833284,3,90.94163281440015
5.614585856946446,35.35529703359308,33.98872383530264,90.86908461353103,62.38567072080545,6.564398600241211,381.1654128969414,5.133598959419648,30.27034006262045,3,74.06499787543915
8.133063543866616,29.792704185026217,16.732281657980543,126.04944389123159,9.457489783287087,15.484585555259455,252.92000461686789,6.274802136549507,64.10644919174968,2,77.81074639239293
5.458247562667889,34.29546649272852,11.081655759751033,49.676721748641505,0.0024575076305932697,10.089747412622845,239.0760433725165,1.2796953193429217,98.85620999046455,1,91.07184881050863
5.079579488364892,29.411501158424926,29.920490711577326,141.09216605669727,56.9709636704484,45.441324885843116,67.61302652713238,7.717739873408963,12.377611305403327,3,67.52957926215655
6.4578110411102525,28.804927011610513,33.90923744478286,85.52026674066747,28.527694078896452,38.02000336437413,72.01761660630838,7.17665502915917,113.16248515748833,3,60.74679444360773
8.442601816442403,26.65139823753145,8.522311748323666,88.50910296294911,20.35850652946082,33.8199184455003,115.57137696437611,2.5276144287168827,95.40874574173968,2,98.10630112881093
5.468221086046002,31.345082384517443,13.395593946458066,129.86446491537635,1.0317975831620352,15.048315981581084,61.3647700921119,6.6707018227424895,21.750030666186234,2,80.8830879182368
7.188542189623514,10.551178685257579,9.969019641634787,187.25612429378532,43.223952540919974,9.202238602510675,310.17351344950436,4.387429422798675,85.44095534377952,2,87.62958762131859
7.54647846131487,35.83047657196249,17.177949405375834,12.801269321724185,68.09205883407854,37.82255439944559,303.16560639788713,3.9635486117151397,46.19504671650686,0,61.68374678294792
5.450550175969599,35.51452347108312,20.762284261689445,164.94864746940152,76.61053170180703,23.707897293953984,97.61968205107503,2.8582557935855406,48.27536136915824,0,93.61153018057392
7.412865394447438,6.02365490620957,31.208921793715728,58.476622082438624,45.259596049063134,11.289477607531456,342.62761527834834,4.857264399736944,93.99481109266397,0,67.38609683467406
5.9711325308770125,33.90358626976669,27.790165470858593,88.78389090127557,41.156906219191534,30.831098908263755,104.1751121961392,5.974168382776983,115.53417695768786,2,58.21055428309181
7.0292233223743175,9.510445361570582,26.73249986174509,4.382665755001791,6.804510839139288,2.0166926069225988,155.41145544907556,3.581996787220687,15.19870474166327,1,99.6637967968852
7.034118843043579,16.729159899069966,17.333123131337906,60.2092155668626,43.90982412340798,16.308512706412674,137.14191470647773,5.21914394756219,50.475628425458325,3,85.40515569566482
6.643098736299034,31.02278897020627,34.4506643579666,100.5262485260261,30.39832631723157,23.427849729556733,180.30748450056672,5.744846908664778,57.712992970116424,0,79.50838959571117
4.861159080217633,10.626596361690787,21.49505085893576,11.235215469487802,48.57082247068615,7.397916705470292,139.13231806148667,5.833413627614644,45.157418034599715,1,72.45621123332832
7.841209982356952,33.628845844167174,39.268672830530406,98.21914587663304,31.098107830123737,49.23272387954198,221.1328242534582,0.8897457359838519,43.582694845947,2,109.53297235007656
5.783120259886943,34.12469622852097,27.19497484035079,185.42212577168547,19.223929876029338,10.454868229480713,192.59275847413988,6.948108542638002,6.2722401073915846,0,74.48124961316202
5.246074041599417,22.761370681629266,9.419265954757595,21.078643621561042,7.59722201827012,6.517656502163277,395.2993217727643,3.9368998607378596,82.2646344675148,2,87.8261023440078
